priority,action,exceptionCandidate,supplier,supplierCode,category,seoMode,rrp,sku,title,slug,sourceUid,sourceUrl,mainImageUrl,reason
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,319.79,SSO818MN,"3in, 6in Round Centre/Centre, 12in (300mm) Long, Megaflow Muffler - Medium - Stainless Steel",sso818mn-3in-6in-round-centre-centre-12in-300mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSO818MN,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,316.71,MBE537,F350 7.3L/6.0L V8 T.D. 4in Connecting Pipe,mbe537-f350-7-3l-6-0l-v8-t-d-4in-connecting-pipe,MPI_MBE537,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,315.21,MBT528,Pathfinder 2.5L & 3.0L V6 Turbo Diesel 3in Rear Tailpipe,mbt528-pathfinder-2-5l-and-3-0l-v6-turbo-diesel-3in-rear-tailpipe,MPI_MBT528,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,313.36,SSMBM840WOM,"Toyota GDJ251R Prado, 2.8L TD 2024 on, 3in Center Without Muffler",ssmbm840wom-toyota-gdj251r-prado-2-8l-td-2024-on-3in-center-without-muffler,MPI_SSMBM840WOM,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,310.26,SSMBT240-NOTIP,Commodore VU - VZ V8 Ute 2 1/2in L.H.S. Tailpipe (W/out Tip),ssmbt240-notip-commodore-vu-vz-v8-ute-2-1-2in-l-h-s-tailpipe-w-out-tip,MPI_SSMBT240-NOTIP,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,310.26,SSMBT241-NOTIP,Commodore VU - VZ V8 Ute 2 1/2in R.H.S. Tailpipe (W/out Tip),ssmbt241-notip-commodore-vu-vz-v8-ute-2-1-2in-r-h-s-tailpipe-w-out-tip,MPI_SSMBT241-NOTIP,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,304.56,SSN1026M,"4in, 5in Round Centre/Centre, 14in (350mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssn1026m-4in-5in-round-centre-centre-14in-350mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSN1026M,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,303.19,FX-570CAT,NISSAN XTRAIL 2.5L 2.5in CAT,fx-570cat-nissan-xtrail-2-5l-2-5in-cat,MPI_FX-570CAT,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,298.71,MBM820WOM,"Suzuki Jimny Centre Pipe Without Muffler 2.5in, Incl SBC250",mbm820wom-suzuki-jimny-centre-pipe-without-muffler-2-5in-incl-sbc250,MPI_MBM820WOM,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,298.52,SSF836MN,"3in, 10in x 4in Oval Offset/Offset, 16in (400mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssf836mn-3in-10in-x-4in-oval-offset-offset-16in-400mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSF836MN,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,297.92,SSMBE839,"Toyota GDJ251R Prado, 2.8L TD 2024 on, 3in DPF Back Connection Pipe",ssmbe839-toyota-gdj251r-prado-2-8l-td-2024-on-3in-dpf-back-connection-pipe,MPI_SSMBE839,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,295.69,MBT402,Holden VY - VZ Maloo Left Hand Side 2 1/2in Tail Pipe,mbt402-holden-vy-vz-maloo-left-hand-side-2-1-2in-tail-pipe,MPI_MBT402,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,295.69,MBT403,Holden VY - VZ Maloo Right Hand Side 2 1/2in Tail Pipe,mbt403-holden-vy-vz-maloo-right-hand-side-2-1-2in-tail-pipe,MPI_MBT403,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,295.69,MBT737,"Prado GRJ/KZJ/KDJ120-150 3.0L TD, 4.0L V6, 2 1/2in Tailpipe",mbt737-prado-grj-kzj-kdj120-150-3-0l-td-4-0l-v6-2-1-2in-tailpipe,MPI_MBT737,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,294.80,MBM812WOM,"GWM Cannon Alpha Ute, 2.0L Turbo Petrol Hybrid , 2025 On, 3in Over Axle Without Rear Muffler",mbm812wom-gwm-cannon-alpha-ute-2-0l-turbo-petrol-hybrid-2025-on-3in-over-axle-without-rear-muffler,MPI_MBM812WOM,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,294.36,D1027MN,"4in, 8in x 5in Oval Offset/Centre, 14in (350mm) Long, Megaflow Muffler - Medium - Aluminised Steel",d1027mn-4in-8in-x-5in-oval-offset-centre-14in-350mm-long-megaflow-muffler-medium-aluminised-steel,MPI_D1027MN,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,291.03,SSQ854MN,"3in, 8in Round Offset/Offset, 24in (600mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssq854mn-3in-8in-round-offset-offset-24in-600mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSQ854MN,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,286.96,YP100L,"3in Inlet, Twin 4in Chrome Round Outlet, LHS Double Angle Cut, Polished Inner Cone",yp100l-3in-inlet-twin-4in-chrome-round-outlet-lhs-double-angle-cut-polished-inner-cone,MPI_YP100L,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,286.96,YP100R,"3in Inlet, Twin 4in Chrome Round Outlet,RHS Double Angle Cut, Polished Inner Cone",yp100r-3in-inlet-twin-4in-chrome-round-outlet-rhs-double-angle-cut-polished-inner-cone,MPI_YP100R,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,285.71,DP500SS,"5in Outlet, 7in Length, Dump Tip, Stainless Steel, Coned To 3in Inlet",dp500ss-5in-outlet-7in-length-dump-tip-stainless-steel-coned-to-3in-inlet,MPI_DP500SS,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,285.19,MBT369,BA - BF XR6 Turbo/XR8 Ute 3in Rear Tail Pipe,mbt369-ba-bf-xr6-turbo-xr8-ute-3in-rear-tail-pipe,MPI_MBT369,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,285.19,SSMBE538,F350 7.3L/6.0L V8 Turbo Diesel Long Spacer Pipe,ssmbe538-f350-7-3l-6-0l-v8-turbo-diesel-long-spacer-pipe,MPI_SSMBE538,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,282.98,SSMBT62L225,Torana LH - LX 2 1/4in LHS T/P (to Suit O/C MS) Stainless,ssmbt62l225-torana-lh-lx-2-1-4in-lhs-t-p-to-suit-o-c-ms-stainless,MPI_SSMBT62L225,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,282.98,SSMBT62R225,Torana LH - LX 2 1/4in RHS T/P (to Suit O/C MS) Stainless,ssmbt62r225-torana-lh-lx-2-1-4in-rhs-t-p-to-suit-o-c-ms-stainless,MPI_SSMBT62R225,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,282.93,SSC56R250,"Holden HQ - WB P/VAN - Ute RH 2.5in Connecting pipe, Stainless Steel",ssc56r250-holden-hq-wb-p-van-ute-rh-2-5in-connecting-pipe-stainless-steel,MPI_SSC56R250,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,278.94,P1034MNWOM,"16in (400mm) Long, 4in straight pipe muffler replacement to suit Manta F250 system - Aluminised Stee",p1034mnwom-16in-400mm-long-4in-straight-pipe-muffler-replacement-to-suit-manta-f250-system-aluminised-stee,MPI_P1034MNWOM,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,278.94,SSP1034MN-MT,"4in, 7in Round Centre/Centre, 16in (400mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssp1034mn-mt-4in-7in-round-centre-centre-16in-400mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSP1034MN-MT,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,275.00,M1044-500G,"5in, 10in Round Centre/Centre, 44in Long, Megaflow Muffler - Medium - Aluminised Steel",m1044-500g-5in-10in-round-centre-centre-44in-long-megaflow-muffler-medium-aluminised-steel,MPI_M1044-500G,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,273.65,FEPYRO-025-0125-B20,"EGT Gauge Pyro Adaptor 1/4in NPT Male to 1/8in NPT Female, Pack of 20",fepyro-025-0125-b20-egt-gauge-pyro-adaptor-1-4in-npt-male-to-1-8in-npt-female-pack-of-20,MPI_FEPYRO-025-0125-B20,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,272.28,SSF736MN,"2 1/2in, 10in x 4in Oval Offset/Offset, 16in (400mm) Long, Megaflow Muffler - Medium - Stainless",ssf736mn-2-1-2in-10in-x-4in-oval-offset-offset-16in-400mm-long-megaflow-muffler-medium-stainless,MPI_SSF736MN,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,269.40,D935MN,"3 1/2in, 10in x 4in Oval Offset/Centre, 16in (400mm) Long, Megaflow Muffler - Medium - Aluminised",d935mn-3-1-2in-10in-x-4in-oval-offset-centre-16in-400mm-long-megaflow-muffler-medium-aluminised,MPI_D935MN,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,267.30,MBT811,"GWM Cannon Alpha Ute, 2.0L Turbo Petrol Hybrid , 2025 On, 3in Diff Dump Exit Tail Pipe",mbt811-gwm-cannon-alpha-ute-2-0l-turbo-petrol-hybrid-2025-on-3in-diff-dump-exit-tail-pipe,MPI_MBT811,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,267.18,SSMBT56L250,Holden HQ - Z P/VAN - Ute 2.5in LHS T/P (OutSI,ssmbt56l250-holden-hq-z-p-van-ute-2-5in-lhs-t-p-outsi,MPI_SSMBT56L250,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,267.18,SSMBT56R250,Holden HQ - Z P/VAN - Ute 2.5in RH T/P (OutSID,ssmbt56r250-holden-hq-z-p-van-ute-2-5in-rh-t-p-outsid,MPI_SSMBT56R250,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,262.63,T62L250,Holden Torana LH - LX 2 1/2in Left Hand Tailpipe (to Suit Offset Centre Mufflers),t62l250-holden-torana-lh-lx-2-1-2in-left-hand-tailpipe-to-suit-offset-centre-mufflers,MPI_T62L250,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,262.54,YP103RVSS-SP-B,"Black, Spigoted 3in ID Inlet,Twin 4in Round Outlets, Inner Cone, Double Angle Cut For Ranger Side Ex",yp103rvss-sp-b-black-spigoted-3in-id-inlet-twin-4in-round-outlets-inner-cone-double-angle-cut-for-ranger-side-ex,MPI_YP103RVSS-SP-B,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,261.11,E298-STD,LandCruiser VDJ79 Ute 4.5L V8 Std O.E. Connecting Pipe,e298-std-landcruiser-vdj79-ute-4-5l-v8-std-o-e-connecting-pipe,MPI_E298-STD,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,259.68,SSC56L250,"Holden HQ - WB P/VAN - Ute LH 2.5in Connecting pipe, Stainless Steel",ssc56l250-holden-hq-wb-p-van-ute-lh-2-5in-connecting-pipe-stainless-steel,MPI_SSC56L250,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,259.68,SST25L250,Falcon XR-C Universal LWB 2 1/2in LH T/P (OutSide Spring to Suit O/C MS),sst25l250-falcon-xr-c-universal-lwb-2-1-2in-lh-t-p-outside-spring-to-suit-o-c-ms,MPI_SST25L250,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,259.68,SST25R250,Falcon XR-C Universal R/H LWB 2 1/2in T/P (OutSide Spring to Suit O/C MS),sst25r250-falcon-xr-c-universal-r-h-lwb-2-1-2in-t-p-outside-spring-to-suit-o-c-ms,MPI_SST25R250,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,251.33,SSF835MN,"3in, 10in x 4in Oval Offset/Centre, 16in (400mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssf835mn-3in-10in-x-4in-oval-offset-centre-16in-400mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSF835MN,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,248.88,MBT634,Patrol Y62 5.6L V8 3 Rear Tailpipe,mbt634-patrol-y62-5-6l-v8-3-rear-tailpipe,MPI_MBT634,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,248.77,FEPYRO-025-B50,"EGT Gauge Pyro Coupling 1/4in NPT Thread, Pack of 50",fepyro-025-b50-egt-gauge-pyro-coupling-1-4in-npt-thread-pack-of-50,MPI_FEPYRO-025-B50,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,246.61,SSF828M,"3in, 10in x 4in Oval Offset/Offset, 14in (350mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssf828m-3in-10in-x-4in-oval-offset-offset-14in-350mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSF828M,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,245.88,H827MNZ,"3in, 11in x 6in Oval Offset/Centre, Single In/Twin Out, 14in (350mm) Long, Megaflow Muffler - Medium",h827mnz-3in-11in-x-6in-oval-offset-centre-single-in-twin-out-14in-350mm-long-megaflow-muffler-medium,MPI_H827MNZ,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,245.87,H727MNZ,"2 1/2in, 11in x 6in Oval Offset/Centre, Single In/Twin Out, 14in (350mm) Long, Megaflow Muffler",h727mnz-2-1-2in-11in-x-6in-oval-offset-centre-single-in-twin-out-14in-350mm-long-megaflow-muffler,MPI_H727MNZ,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,238.66,MBT240-NOTIP,Commodore VU-VZ V8 Ute 2 1/2in L.H.S. Tailpipe (W/out Tip),mbt240-notip-commodore-vu-vz-v8-ute-2-1-2in-l-h-s-tailpipe-w-out-tip,MPI_MBT240-NOTIP,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,238.66,MBT241-NOTIP,Commodore VU-VZ V8 Ute 2 1/2in R.H.S. Tailpipe (W/out Tip),mbt241-notip-commodore-vu-vz-v8-ute-2-1-2in-r-h-s-tailpipe-w-out-tip,MPI_MBT241-NOTIP,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,231.00,CAT004RME5,"Euro 5 Spec 400 Cell Ceramic, 2 1/2 (63.5mm) In And Out, Round Type",cat004rme5-euro-5-spec-400-cell-ceramic-2-1-2-63-5mm-in-and-out-round-type,MPI_CAT004RME5,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,230.38,SSMBE231-800MM,Landcruiser 300 SERIES 800mm Creative Conversion Chassis Extension Pipe,ssmbe231-800mm-landcruiser-300-series-800mm-creative-conversion-chassis-extension-pipe,MPI_SSMBE231-800MM,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,229.41,SSD827M,"3in, 8in x 5in Oval Offset/Centre, 14in (350mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssd827m-3in-8in-x-5in-oval-offset-centre-14in-350mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSD827M,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,mufflers-resonators,rich,229.41,SSF827M,"3in, 10in x 4in Oval Offset/Centre, 14in (350mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssf827m-3in-10in-x-4in-oval-offset-centre-14in-350mm-long-megaflow-muffler-medium-stainless-steel,MPI_SSF827M,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,complete-exhaust-systems,rich,229.00,PLE250DPK,PL250+WS XTRA FLOW MOD,ple250dpk-pl250-ws-xtra-flow-mod,MPI_PLE250DPK,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,227.06,RV808WCSS-30-B,3in Inlet 5in Outlet Angle Cut Stainless Steel Black Tip 30 Degree,rv808wcss-30-b-3in-inlet-5in-outlet-angle-cut-stainless-steel-black-tip-30-degree,MPI_RV808WCSS-30-B,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,219.57,T62R225,Torana LH - LX 2 1/4in R/H T/P (to Suit O/C MS),t62r225-torana-lh-lx-2-1-4in-r-h-t-p-to-suit-o-c-ms,MPI_T62R225,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,219.14,T22L225,"Falcon XR,XT,XW,XY Sedan, Universal 2 1/4in L.H.S Outside Spring Tail Pipe",t22l225-falcon-xr-xt-xw-xy-sedan-universal-2-1-4in-l-h-s-outside-spring-tail-pipe,MPI_T22L225,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,219.14,T22R225,"Falcon XR,XT,XW,XY Sedan, Universal 2 1/4in R.H.S Outside Spring Tail Pipe",t22r225-falcon-xr-xt-xw-xy-sedan-universal-2-1-4in-r-h-s-outside-spring-tail-pipe,MPI_T22R225,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,217.65,C21R225,"Universal - Holden, Ford, Valiant Connecting Pipe R/H 2 1/4in",c21r225-universal-holden-ford-valiant-connecting-pipe-r-h-2-1-4in,MPI_C21R225,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
P1,Source real supplier image before launch,no,MPI Automotive,mpi,exhaust-pipes-tips,rich,217.65,C56L225,Holden HQ - WB V8 P/VAN Ute L/H 2 1/4in Connecting Pipe,c56l225-holden-hq-wb-v8-p-van-ute-l-h-2-1-4in-connecting-pipe,MPI_C56L225,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL
